entity,id
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13303,244
https://www.imgt.org/imgt-ontology#Construct_1315,245
https://www.pharmgkb.org/gene/PA30763/related,246
https://www.imgt.org/imgt-ontology#StudyProduct_Ono_Pharmaceutical_Co_Ltd_Cancers_head_and_neck_424,247
" 
Medarex's UltiMAb®",248
https://www.imgt.org/imgt-ontology#mAb_584,249
https://www.imgt.org/mAb-DB/mAbcard?AbId=584,250
https://www.imgt.org/imgt-ontology#Decision_Genentech_Inc_Melanoma_526_1_FDA,251
https://www.imgt.org/imgt-ontology#Seattle_genetics_Inc,252
https://www.imgt.org/imgt-ontology#Product_Seattle_genetics_Inc_755,253
https://www.imgt.org/imgt-ontology#Construct_502,254
https://www.imgt.org/imgt-ontology#Segment_Construct_Yttrium-90_Y-90_40_1,255
Segment_Construct_Yttrium-90_Y-90_40_1,256
https://www.imgt.org/imgt-ontology#F9%20(Pr192-226),257
https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18628,258
https://www.pharmgkb.org/gene/PA38610/pathway,259
https://www.imgt.org/imgt-ontology#StudyProduct_Takeda_Pharmaceutical_Co_Ltd_Primary_cutaneous_anaplastic_large_cell_lymphoma_(pcALCL)_324,260
https://www.imgt.org/imgt-ontology#Hepatocellular_carcinoma_(HCC),261
https://www.imgt.org/imgt-ontology#mAb_528,262
https://www.imgt.org/imgt-ontology#Construct_Yttrium-90_Y-90_255,263
https://www.imgt.org/imgt-ontology#Construct,264
https://www.imgt.org/imgt-ontology#StudyProduct_Merck_&_Co_Inc_Lymphoma_primary_mediastinal_B_cell_(PMBL)_472,265
https://www.imgt.org/imgt-ontology#_CHO_DXB11,266
 CHO DXB11,267
https://www.imgt.org/imgt-ontology#mAb_771,268
zenocutuzumab,269
https://www.imgt.org/imgt-ontology#Segment_Construct_maytansinoid_DM1-thiopentanoate_linker_52_2,270
2^^http://www.w3.org/2001/XMLSchema#int,271
https://www.imgt.org/imgt-ontology#Product_Amphivena_Therapeutics_1152,272
AMV-564,273
https://www.imgt.org/imgt-ontology#Struct-78271,274
