node,degree
imgt:StudyProduct_GlaxoSmithKline_Cancers_non-small_cell_lung_(NSCLC)_984,3
imgt:StudyProduct_GlaxoSmithKline_Cancers_pancreatic_467,3
imgt:StudyProduct_GlaxoSmithKline_Cancers_pancreatic_52,3
imgt:StudyProduct_GlaxoSmithKline_Cancers_small_cell_lung_(SCLC)_467,3
imgt:StudyProduct_GlaxoSmithKline_Lymphoma_follicular_(FL)_194,3
imgt:StudyProduct_GlaxoSmithKline_Neoplasms_1361,3
imgt:StudyProduct_GlaxoSmithKline_Neuromyelitis_optica_(NMO)_194,3
imgt:StudyProduct_GlaxoSmithKline_Non-Hodgkins_lymphoma_(NHL)_194,3
imgt:StudyProduct_GlaxoSmithKline_Pemphigus_vulgaris_(PV)_194,3
imgt:StudyProduct_GlaxoSmithKline_Rheumatoid_arthritis_(RA)_194,3
imgt:StudyProduct_GlaxoSmithKline_Solid_tumors_467,3
imgt:StudyProduct_Glycotope_GmbH_Cancers_head_and_neck_738,3
imgt:StudyProduct_Graft-versus-host_disease_(GvHD)_314,3
imgt:StudyProduct_Groupe_Suisse_de_Recherche_Clinique_(SAKK)_Cancers_esophageal_resectable_151,3
imgt:StudyProduct_Horizon_Therapeutics_plc_Lymphoma_diffuse_large_B_cell_(DLBCL)_553,3
imgt:StudyProduct_Horizon_Therapeutics_plc_Multiple_sclerosis_(MS)_553,3
imgt:StudyProduct_Horizon_Therapeutics_plc_Myasthenia_Gravis_(MG)_553,3
imgt:StudyProduct_Horizon_Therapeutics_plc_Scleroderma_553,3
imgt:StudyProduct_Hospital_Clínic_de_Barcelona_Acute_myeloid_leukemia_(AML)_1385,3
imgt:StudyProduct_Human_Genome_Sciences_Inc_(HGSI)_Cancers_183,3
imgt:StudyProduct_Human_Genome_Sciences_Inc_(HGSI)_Cancers_colorectal_(CRC)_184,3
imgt:StudyProduct_Human_Genome_Sciences_Inc_(HGSI)_Cancers_lung_184,3
imgt:StudyProduct_Human_Genome_Sciences_Inc_(HGSI)_Non-Hodgkins_lymphoma_(NHL)_184,3
imgt:StudyProduct_Hybritech_Inc_Cancers_colorectal_(CRC)_312,3
imgt:StudyProduct_I-Mab_Biopharma_Lymphoma_1131,3
imgt:StudyProduct_IGM_Biosciences_Inc_Lymphoma_diffuse_large_B_cell_(DLBCL)_1257,3
imgt:StudyProduct_IGM_Biosciences_Inc_Lymphoma_follicular_(FL)_1257,3
imgt:StudyProduct_IGM_Biosciences_Inc_Lymphoma_mantle_cell_(MCL)_1257,3
imgt:StudyProduct_IGM_Biosciences_Inc_Lymphoma_splenic_marginal_zone_(SMZL)_1257,3
imgt:StudyProduct_ImClone_Systems_Inc_Cancers_bladder_295,3
imgt:StudyProduct_ImClone_Systems_Inc_Cancers_breast_295,3
imgt:StudyProduct_ImClone_Systems_Inc_Cancers_colon_365,3
imgt:StudyProduct_ImClone_Systems_Inc_Cancers_colorectal_(CRC)_metastatic_294,3
imgt:StudyProduct_ImClone_Systems_Inc_Cancers_non-small_cell_lung_(NSCLC)_290,3
imgt:StudyProduct_ImClone_Systems_Inc_Cancers_ovarian_352,3
imgt:StudyProduct_ImClone_Systems_Inc_Cancers_rectal_365,3
imgt:StudyProduct_ImClone_Systems_Inc_Cancers_small_cell_lung_(SCLC)_130,3
imgt:StudyProduct_ImClone_Systems_Inc_Glioblastoma_352,3
imgt:StudyProduct_ImClone_Systems_Inc_Hepatocellular_carcinoma_(HCC)_290,3
imgt:StudyProduct_ImClone_Systems_Inc_Malignant_melanoma_403,3
imgt:StudyProduct_ImClone_Systems_Inc_Melanoma_130,3
imgt:StudyProduct_ImClone_Systems_Inc_Solid_tumors_294,3
imgt:StudyProduct_ImClone_Systems_Inc_Solid_tumors_295,3
imgt:StudyProduct_ImClone_Systems_Inc_Solid_tumors_381,3
imgt:StudyProduct_ImClone_Systems_Inc_Tumor_vasculature_295,3
imgt:StudyProduct_ImaginAb_Inc_Hodgkin_lymphoma_1246,3
imgt:StudyProduct_ImmunoGen_Inc_B_cell_acute_lymphoblastic_leukemia_(B_cell_ALL)_490,3
imgt:StudyProduct_ImmunoGen_Inc_B_cell_leukemia_13,3
imgt:StudyProduct_ImmunoGen_Inc_B_cell_leukemia_208,3
imgt:StudyProduct_ImmunoGen_Inc_Cancers_601,3
imgt:StudyProduct_ImmunoGen_Inc_Cancers_603,3
imgt:StudyProduct_ImmunoGen_Inc_Cancers_colorectal_(CRC)_52,3
imgt:StudyProduct_ImmunoGen_Inc_Cancers_gastric_357,3
imgt:StudyProduct_ImmunoGen_Inc_Cancers_gastric_387,3
imgt:StudyProduct_ImmunoGen_Inc_Cancers_non-small_cell_lung_(NSCLC)_52,3
imgt:StudyProduct_ImmunoGen_Inc_Cancers_pancreatic_52,3
imgt:StudyProduct_ImmunoGen_Inc_Cancers_small_cell_lung_(SCLC)_211,3
imgt:StudyProduct_ImmunoGen_Inc_Ex_vivo_treatment_of_autologous_bone_marrow_and_subsequent_reinfusion_208,3
imgt:StudyProduct_ImmunoGen_Inc_Ex_vivo_treatment_of_autologous_bone_marrow_and_subsequent_reinfusion_210,3
imgt:StudyProduct_ImmunoGen_Inc_GE_Junction_Cancer_387,3
imgt:StudyProduct_ImmunoGen_Inc_Hematologic_malignancies_539,3
imgt:StudyProduct_ImmunoGen_Inc_Leukemia_58,3
imgt:StudyProduct_ImmunoGen_Inc_Lymphoma_B_cell_13,3
imgt:StudyProduct_ImmunoGen_Inc_Lymphoma_B_cell_208,3
imgt:StudyProduct_ImmunoGen_Inc_Lymphoma_diffuse_large_B_cell_(DLBCL)_490,3
imgt:StudyProduct_ImmunoGen_Inc_Multiple_myeloma_(MM)_389,3
imgt:StudyProduct_ImmunoGen_Inc_Myeloid_leukemia_210,3
imgt:StudyProduct_ImmunoGen_Inc_Neoplasms_387,3
imgt:StudyProduct_ImmunoGen_Inc_Non-Hodgkins_lymphoma_(NHL)_490,3
imgt:StudyProduct_ImmunoGen_Inc_Solid_tumors_471,3
imgt:StudyProduct_ImmunoGen_Inc_T_cell_malignancies_209,3
imgt:StudyProduct_ImmunoGen_Inc_Transplant_rejection_209,3
imgt:StudyProduct_Immunocore_Ltd_Melanoma_malignant_798,3
imgt:StudyProduct_Immunomedics_Inc_Cancers_colorectal_(CRC)_62,3
imgt:StudyProduct_Immunomedics_Inc_Cancers_pancreatic_229,3
imgt:StudyProduct_Immunomedics_Inc_Cancers_pancreatic_560,3
imgt:StudyProduct_Immunomedics_Inc_Lymphoma_B_cell_40,3
imgt:StudyProduct_Immunomedics_Inc_Multiple_myeloma_(MM)_135,3
imgt:StudyProduct_Immunomedics_Inc_Non-Hodgkins_lymphoma_(NHL)_125,3
imgt:StudyProduct_Immunomedics_Inc_Non-Hodgkins_lymphoma_(NHL)_21,3
imgt:StudyProduct_Immunomedics_Inc_Non-Hodgkins_lymphoma_(NHL)_40,3
imgt:StudyProduct_Immunomedics_Inc_Systemic_lupus_erythematosus_(SLE)_40,3
imgt:StudyProduct_Incyte_Biosciences_International_Sàrl_Cancers_endometrial_(EC)_1371,3
imgt:StudyProduct_Incyte_Biosciences_International_Sàrl_Cancers_urothelial_(UC)_1371,3
imgt:StudyProduct_Incyte_Biosciences_International_Sàrl_Melanoma_1371,3
imgt:StudyProduct_Inhibrx_Carcinoma_head_and_neck_squamous_cell_carcinoma_(HNSCC)_1477,3
imgt:StudyProduct_Inhibrx_Non-small_lung_carcinoma_1477,3
imgt:StudyProduct_Innate_Pharma_Acute_myeloid_leukemia_(AML)_423,3
imgt:StudyProduct_Innate_Pharma_Multiple_myeloma_(MM)_423,3
imgt:StudyProduct_Innate_Pharma_Rheumatoid_arthritis_(RA)_562,3
imgt:StudyProduct_Innovent_Biologics_Carcinoma_cutaneous_squamous_cell_1281,3
imgt:StudyProduct_Innovent_Biologics_Hepatocellular_carcinoma_(HCC)_1281,3
imgt:StudyProduct_Instituto_de_Salud_Carlos_III_Acute_myeloid_leukemia_(AML)_1385,3
imgt:StudyProduct_Janssen-Cilag_International_NV_Multiple_myeloma_(MM)_297,3
imgt:StudyProduct_Janssen-Cilag_International_NV_Neoplasms_297,3
imgt:StudyProduct_Janssen-Cilag_International_NV_Renal_cell_carcinoma_(RCC)_297,3
imgt:StudyProduct_Janssen_Biotech_Inc_Multiple_myeloma_(MM)_297,3
imgt:StudyProduct_Janssen_Biotech_Inc_Myeloma_multiple_(MM)_recurrent_or_refractory_301,3
imgt:StudyProduct_Janssen_Biotech_Inc_Neoplasms_297,3
imgt:StudyProduct_Janssen_Biotech_Inc_Pulmonary_Fibrosis_359,3
imgt:StudyProduct_Janssen_Biotech_Inc_Renal_cell_carcinoma_(RCC)_297,3
imgt:StudyProduct_Janssen_Pharmaceuticals_inc_Acute_lymphocytic_leukemia_(ALL)_640,3
imgt:StudyProduct_Janssen_Pharmaceuticals_inc_B_cell_acute_lymphoblastic_leukemia_(B_cell_ALL)_640,3
imgt:StudyProduct_Janssen_Pharmaceuticals_inc_Lymphoma_follicular_(FL)_640,3
imgt:StudyProduct_Janssen_Pharmaceuticals_inc_Waldenstrom_macroglobulinemia_(WM)_161,3
imgt:StudyProduct_Jasper_Therapeutics_Inc_Severe_combined_immunodeficiency_(SCID)_1240,3
imgt:StudyProduct_Jiangsu_Hengrui_Medicine_Co_Ltd_Cancers_colorectal_(CRC)_1328,3
imgt:StudyProduct_Jiangsu_Hengrui_Medicine_Co_Ltd_Cancers_gastric_1328,3
imgt:StudyProduct_Jiangsu_Hengrui_Medicine_Co_Ltd_Carcinoma_head_and_neck_squamous_cell_carcinoma_(HNSCC)_1159,3
imgt:StudyProduct_Jiangsu_Hengrui_Medicine_Co_Ltd_Solid_tumors_1159,3
imgt:StudyProduct_Jiangsu_Hengrui_Medicine_Co_Ltd_Solid_tumors_1328,3
imgt:StudyProduct_Jiangsu_Hengrui_Medicine_Co_Ltd_Solid_tumors_999,3
imgt:StudyProduct_Juno_Therapeutics_Acute_lymphocytic_leukemia_(ALL)_876,3
imgt:StudyProduct_Juno_Therapeutics_Lymphoma_B_cell_874,3
imgt:StudyProduct_Juno_Therapeutics_Multiple_myeloma_(MM)_1049,3
imgt:StudyProduct_KaloBios_Pharmaceuticals_Inc_Asthma_505,3
imgt:StudyProduct_KaloBios_Pharmaceuticals_Inc_Hematologic_malignancies_572,3
imgt:StudyProduct_KaloBios_Pharmaceuticals_Inc_Rheumatoid_arthritis_(RA)_505,3
imgt:StudyProduct_Kymab_Cancers_esophageal_1120,3
imgt:StudyProduct_Kymab_Cancers_gastric_1120,3
imgt:StudyProduct_Kymab_Cancers_non-small_cell_lung_(NSCLC)_1120,3
imgt:StudyProduct_Kymab_Hepatocellular_carcinoma_(HCC)_1120,3
imgt:StudyProduct_Kymab_Melanoma_1120,3
imgt:StudyProduct_Kyowa_Hakko_Kirin_Lymphoma_peripheral_T_cell_(PTCL)_366,3
imgt:StudyProduct_Kyowa_Hakko_Kirin_Peripheral_T/NK_cell_lymphoma_366,3
imgt:StudyProduct_Kyowa_Hakko_Kirin_Tropical_spastic_paraparesis_(TSP_model_for_multiple_sclerosis)_366,3
imgt:StudyProduct_Leap_Therapeutics_Cancer_hepatobiliary_1187,3
imgt:StudyProduct_Leap_Therapeutics_Cancers_gastrointestinal_1187,3
imgt:StudyProduct_Leap_Therapeutics_Cancers_prostate_metastatic_1187,3
imgt:StudyProduct_Lees_Pharmaceutical_Cancer_cervix_1172,3
imgt:StudyProduct_Lees_Pharmaceutical_Osteosarcoma_1172,3
imgt:StudyProduct_Life_Science_Pharmaceuticals_(LSP)_Malignant_melanoma_274,3
imgt:StudyProduct_Ludwig_Institute_for_Cancer_Research_Malignant_melanoma_274,3
imgt:StudyProduct_Lymphoma_cutaneous_T_cell_(CTCL)_314,3
imgt:StudyProduct_Lyvgen_Biopharma_Cancers_esophageal_metastatic_1365,3
imgt:StudyProduct_Lyvgen_Biopharma_Cancers_esophageal_metastatic_1366,3
imgt:StudyProduct_Lyvgen_Biopharma_Cancers_esophageal_metastatic_1367,3
imgt:StudyProduct_Lyvgen_Biopharma_Cancers_gastric_1365,3
imgt:StudyProduct_Lyvgen_Biopharma_Cancers_gastric_1366,3
imgt:StudyProduct_Lyvgen_Biopharma_Cancers_gastric_1367,3
imgt:StudyProduct_Lyvgen_Biopharma_Carcinoma_head_and_neck_squamous_cell_(HNSCC)_recurrent_or_metastatic_1365,3
imgt:StudyProduct_Lyvgen_Biopharma_Carcinoma_head_and_neck_squamous_cell_(HNSCC)_recurrent_or_metastatic_1366,3
imgt:StudyProduct_Lyvgen_Biopharma_Carcinoma_head_and_neck_squamous_cell_(HNSCC)_recurrent_or_metastatic_1367,3
imgt:StudyProduct_Lyvgen_Biopharma_Hepatocellular_carcinoma_(HCC)_metastatic_1366,3
imgt:StudyProduct_MD_Anderson_Cancer_Center_Cancers_esophageal_metastatic_1365,3
imgt:StudyProduct_MD_Anderson_Cancer_Center_Cancers_esophageal_metastatic_1366,3
imgt:StudyProduct_MD_Anderson_Cancer_Center_Cancers_esophageal_metastatic_1367,3
imgt:StudyProduct_MD_Anderson_Cancer_Center_Cancers_gastric_1365,3
imgt:StudyProduct_MD_Anderson_Cancer_Center_Cancers_gastric_1366,3
imgt:StudyProduct_MD_Anderson_Cancer_Center_Cancers_gastric_1367,3
imgt:StudyProduct_MD_Anderson_Cancer_Center_Carcinoma_head_and_neck_squamous_cell_(HNSCC)_recurrent_or_metastatic_1365,3
imgt:StudyProduct_MD_Anderson_Cancer_Center_Carcinoma_head_and_neck_squamous_cell_(HNSCC)_recurrent_or_metastatic_1366,3
imgt:StudyProduct_MD_Anderson_Cancer_Center_Carcinoma_head_and_neck_squamous_cell_(HNSCC)_recurrent_or_metastatic_1367,3
imgt:StudyProduct_MD_Anderson_Cancer_Center_Hepatocellular_carcinoma_(HCC)_metastatic_1366,3
imgt:StudyProduct_MRC_Laboratory_of_Molecular_Biology_Cancers_breast_27,3
imgt:StudyProduct_MRC_Laboratory_of_Molecular_Biology_Cancers_colorectal_(CRC)_27,3
imgt:StudyProduct_MRC_Laboratory_of_Molecular_Biology_Cancers_lung_27,3
imgt:StudyProduct_MRC_Technology_Angiogenesis_23,3
imgt:StudyProduct_MacroGenics_Inc_Acute_lymphocytic_leukemia_(ALL)_640,3
imgt:StudyProduct_MacroGenics_Inc_B_cell_acute_lymphoblastic_leukemia_(B_cell_ALL)_640,3
imgt:StudyProduct_MacroGenics_Inc_Cancers_breast_triple_negative_(TNBC)_1289,3
imgt:StudyProduct_MacroGenics_Inc_Cancers_colorectal_(CRC)_metastatic_968,3
imgt:StudyProduct_MacroGenics_Inc_Cancers_gastric_473,3
imgt:StudyProduct_MacroGenics_Inc_Cancers_non-small_cell_lung_(NSCLC)_1289,3
imgt:StudyProduct_MacroGenics_Inc_Cancers_prostate_metastatic_1289,3
imgt:StudyProduct_MacroGenics_Inc_Hematologic-blood_cancer_1032,3
imgt:StudyProduct_MacroGenics_Inc_Lymphoma_follicular_(FL)_640,3
imgt:StudyProduct_MacroGenics_Inc_Melanoma_1289,3
imgt:StudyProduct_MacroGenics_Inc_Myelodysplastic_syndromes_(MDS)_679,3
imgt:StudyProduct_MacroGenics_Inc_Solid_tumors_473,3
imgt:StudyProduct_MedImmune_Cancers_581,3
imgt:StudyProduct_MedImmune_Cancers_615,3
imgt:StudyProduct_MedImmune_Cancers_breast_451,3
imgt:StudyProduct_MedImmune_Cancers_non-small_cell_lung_(NSCLC)_1317,3
imgt:StudyProduct_MedImmune_Cancers_non-small_cell_lung_(NSCLC)_469,3
imgt:StudyProduct_MedImmune_Chronic_lymphocytic_leukemia_(CLL)_198,3
imgt:StudyProduct_MedImmune_Glioblastoma_multiforme_(GBM)_469,3
imgt:StudyProduct_MedImmune_Lymphoma_diffuse_large_B_cell_(DLBCL)_1062,3
imgt:StudyProduct_MedImmune_Melanoma_metastatic_240,3
imgt:StudyProduct_MedImmune_Mesothelioma_malignant_248,3
imgt:StudyProduct_MedImmune_Multiple_myeloma_(MM)_1062,3
imgt:StudyProduct_MedImmune_Rheumatoid_arthritis_(RA)_562,3
imgt:StudyProduct_MedImmune_Sarcoma_240,3
imgt:StudyProduct_MedImmune_Solid_tumors_528,3
imgt:StudyProduct_MedImmune_Solid_tumors_617,3
imgt:StudyProduct_MedImmune_Solid_tumors_advanced_or_metastatic_1317,3
imgt:StudyProduct_Medarex_Acute_myeloid_leukemia_(AML)_221,3
imgt:StudyProduct_Medarex_Anaplastic_large_cell_lymphoma_(ALCL)_250,3
imgt:StudyProduct_Medarex_Cancers_222,3
imgt:StudyProduct_Medarex_Cancers_blood_296,3
imgt:StudyProduct_Medarex_Cancers_prostate_220,3
imgt:StudyProduct_Medarex_Colon_sarcoma_296,3
imgt:StudyProduct_Medarex_ERBB2-positive_malignancies_220,3
imgt:StudyProduct_Medicenna_Therapeutics_Inc_Glioblastoma_multiforme_(GBM)_1380,3
imgt:StudyProduct_Memorial_Sloan-Kettering_Cancer_Center_Cancers_small_cell_lung_(SCLC)_130,3
imgt:StudyProduct_Memorial_Sloan-Kettering_Cancer_Center_Melanoma_130,3
imgt:StudyProduct_Menarini_Cancers_ovarian_111,3
imgt:StudyProduct_Mentrik_Biotech_Non-Hodgkins_lymphoma_(NHL)_425,3
imgt:StudyProduct_Merck_&_Co_Inc_AIDS-related_Kaposis_sarcoma_626,3
imgt:StudyProduct_Merck_&_Co_Inc_Cancers_bladder_166,3
imgt:StudyProduct_Merck_&_Co_Inc_Cancers_bladder_472,3
imgt:StudyProduct_Merck_&_Co_Inc_Cancers_non-small_cell_lung_(NSCLC)_1308,3
imgt:StudyProduct_Merck_&_Co_Inc_Cancers_pancreatic_166,3
imgt:StudyProduct_Merck_&_Co_Inc_Cancers_prostate_166,3
imgt:StudyProduct_Merck_&_Co_Inc_Cancers_small_cell_lung_(SCLC)_1308,3
imgt:StudyProduct_Merck_&_Co_Inc_Chronic_lymphocytic_leukemia_(CLL)_1155,3
imgt:StudyProduct_Merck_&_Co_Inc_Condylomata_acuminata_(anogenital_warts)_626,3
imgt:StudyProduct_Merck_&_Co_Inc_Hepatitis_B_626,3
imgt:StudyProduct_Merck_&_Co_Inc_Hepatitis_C_626,3
imgt:StudyProduct_Merck_&_Co_Inc_Lymphoma_1155,3
imgt:StudyProduct_Merck_&_Co_Inc_Lymphoma_1243,3
imgt:StudyProduct_Merck_&_Co_Inc_Lymphoma_follicular_(FL)_626,3
imgt:StudyProduct_Merck_&_Co_Inc_Malignant_melanoma_626,3
imgt:StudyProduct_Merck_&_Co_Inc_Melanoma_with_nodal_involvement_after_surgical_resection_627,3
imgt:StudyProduct_Merck_&_Co_Inc_Mesothelioma_pleural_malignant_472,3
imgt:StudyProduct_Merck_&_Co_Inc_Solid_tumors_333,3
imgt:StudyProduct_Merck_&_Co_Inc_Solid_tumors_472,3
imgt:StudyProduct_Merck_KgaA_Cancers_colorectal_(CRC)_419,3
imgt:StudyProduct_Merck_KgaA_Cancers_colorectal_(CRC)_433,3
imgt:StudyProduct_Merck_KgaA_Cancers_colorectal_(CRC)_489,3
imgt:StudyProduct_Merck_KgaA_Cancers_colorectal_(CRC)_metastatic_489,3
imgt:StudyProduct_Merck_KgaA_Cancers_head_and_neck_419,3
imgt:StudyProduct_Merck_KgaA_Cancers_head_and_neck_433,3
imgt:StudyProduct_Merck_KgaA_Cancers_non-small_cell_lung_(NSCLC)_419,3
imgt:StudyProduct_Merck_KgaA_Cancers_non-small_cell_lung_(NSCLC)_433,3
imgt:StudyProduct_Merck_KgaA_Cancers_ovarian_489,3
imgt:StudyProduct_Merck_KgaA_Cancers_prostate_489,3
imgt:StudyProduct_Merck_KgaA_Cancers_small_cell_lung_(SCLC)_130,3
imgt:StudyProduct_Merck_KgaA_Carcinoma_bladder_cancer_advanced_or_metastatic_urothelial_cancers_1359,3
imgt:StudyProduct_Merck_KgaA_Melanoma_130,3
imgt:StudyProduct_Merck_Serono_International_SA_Cancers_gastric_39,3
imgt:StudyProduct_Merck_Serono_International_SA_Cancers_lung_39,3
imgt:StudyProduct_Merck_Serono_International_SA_Cancers_ovarian_512,3
imgt:StudyProduct_Merck_Serono_International_SA_Multiple_myeloma_(MM)_213,3
imgt:StudyProduct_Merck_Serono_International_SA_Non-Hodgkins_lymphoma_(NHL)_213,3
imgt:StudyProduct_Merck_Serono_International_SA_Rheumatoid_arthritis_(RA)_213,3
imgt:StudyProduct_Merck_Serono_International_SA_Solid_tumors_512,3
imgt:StudyProduct_Merck_Serono_International_SA_Systemic_lupus_erythematosus_(SLE)_213,3
imgt:StudyProduct_Merrimack_Pharmaceuticals_Cancers_breast_455,3
imgt:StudyProduct_Merrimack_Pharmaceuticals_Cancers_gastric_546,3
imgt:StudyProduct_Merrimack_Pharmaceuticals_Cancers_ovarian_455,3
imgt:StudyProduct_Merrimack_Pharmaceuticals_Hepatocellular_carcinoma_(HCC)_545,3
imgt:StudyProduct_Merrimack_Pharmaceuticals_Solid_tumors_455,3
imgt:StudyProduct_Merus_NV_Acute_myeloid_leukemia_(AML)_812,3
imgt:StudyProduct_MicroSert_Ldt_Coats_disease_24,3
imgt:StudyProduct_Micromet_AG_Cancers_breast_164,3
imgt:StudyProduct_Micromet_AG_Cancers_prostate_164,3
imgt:StudyProduct_Micromet_AG_Solid_tumors_405,3
imgt:StudyProduct_Micromet_Inc_Cancers_prostate_498,3
imgt:StudyProduct_Millennium_Pharmaceuticals_Inc_Cancers_542,3
imgt:StudyProduct_Millennium_Pharmaceuticals_Inc_Myasthenia_Gravis_(MG)_882,3
imgt:StudyProduct_Millennium_Pharmaceuticals_Inc_Systemic_lupus_erythematosus_(SLE)_882,3
imgt:StudyProduct_MolMed_SpA_Cancers_pancreatic_818,3
imgt:StudyProduct_MolMed_SpA_Hepatocellular_carcinoma_(HCC)_818,3
imgt:StudyProduct_MorphoSys_B_cell_acute_lymphoblastic_leukemia_(B_cell_ALL)_522,3
imgt:StudyProduct_MorphoSys_Cancers_prostate_580,3
imgt:StudyProduct_MorphoSys_Multiple_myeloma_(MM)_190,3
imgt:StudyProduct_MorphoSys_Non-Hodgkins_lymphoma_(NHL)_522,3
imgt:StudyProduct_Morphotek_Inc_Melanoma_191,3
imgt:StudyProduct_Morphotek_Inc_Solid_tumors_491,3
imgt:StudyProduct_NIH_Cancers_breast_26,3
imgt:StudyProduct_Nanjing_IASO_Biotherapeutics_CoLtd_Multiple_myeloma_(MM)_1383,3
imgt:StudyProduct_NantCell_Inc_Cancers_168,3
imgt:StudyProduct_NantCell_Inc_Ewing_sarcoma_168,3
imgt:StudyProduct_Nascent_Biotech_Inc_Cancers_pancreatic_270,3
imgt:StudyProduct_National_Cancer_Institute_Adenocarcinoma_gastric_1537,3
imgt:StudyProduct_National_Cancer_Institute_Cancers_colorectal_(CRC)_116,3
imgt:StudyProduct_National_Cancer_Institute_Cancers_gastric_116,3
imgt:StudyProduct_National_Cancer_Institute_Colon_sarcoma_1537,3
imgt:StudyProduct_National_Cancer_Institute_Leukemia_202,3
imgt:StudyProduct_National_Cancer_Institute_Leukemia_204,3
imgt:StudyProduct_National_Cancer_Institute_Lymphoma_16,3
imgt:StudyProduct_National_Cancer_Institute_Lymphoma_202,3
imgt:StudyProduct_National_Cancer_Institute_Lymphoma_204,3
imgt:StudyProduct_National_Cancer_Institute_Melanoma_109,3
imgt:StudyProduct_National_Cancer_Institute_Solid_tumors_109,3
imgt:StudyProduct_National_Cancer_Institute_Solid_tumors_206,3
imgt:StudyProduct_Nektar_Therapeutics_Carcinoma_bladder_cancer_advanced_or_metastatic_urothelial_cancers_1359,3
imgt:StudyProduct_NeoRx_Corp_Cancers_colon_114,3
imgt:StudyProduct_Neogenix_Oncology_Inc_Cancers_colorectal_(CRC)_349,3
imgt:StudyProduct_Neoprobe_Corp_Cancers_breast_137,3
imgt:StudyProduct_Neoprobe_Corp_Cancers_colon_137,3
imgt:StudyProduct_Neoprobe_Corp_Cancers_rectal_137,3
imgt:StudyProduct_Neovii_Biotech_GmbH_Cancers_ovarian_218,3
imgt:StudyProduct_Neurocrine_Biosciences_Glioblastoma_multiforme_(GBM)_1380,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_breast_534,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_breast_724,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_colorectal_(CRC)_metastatic_1364,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_esophageal_534,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_gastric_534,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_head_and_neck_534,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_pancreatic_1364,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Chronic_lymphocytic_leukemia_(CLL)_176,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Hepatocellular_carcinoma_(HCC)_761,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Lymphoma_follicular_(FL)_194,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Multiple_myeloma_(MM)_176,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Myelodysplastic_syndromes_(MDS)_1364,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Neuromyelitis_optica_(NMO)_194,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Non-Hodgkins_lymphoma_(NHL)_194,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Pemphigus_vulgaris_(PV)_194,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Pigmented_villonodular_synovitis_(PVNS)_724,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Rheumatoid_arthritis_(RA)_194,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Solid_tumors_761,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Tenosynovial_giant_cell_tumor_(TGCT)_724,3
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Tenosynovitis_724,3
imgt:StudyProduct_Novo_Nordisk_Rheumatoid_arthritis_(RA)_940,3
imgt:StudyProduct_OBI_Pharma_USA_Inc_Cancers_gastric_1166,3
imgt:StudyProduct_OBI_Pharma_USA_Inc_Cancers_pancreatic_1165,3
imgt:StudyProduct_OBI_Pharma_USA_Inc_Cancers_pancreatic_1166,3
imgt:StudyProduct_OBI_Pharma_USA_Inc_Solid_tumors_1165,3
imgt:StudyProduct_OBI_Pharma_USA_Inc_Solid_tumors_1166,3
imgt:StudyProduct_OncoMed_Pharmaceuticals_Cancers_415,3
imgt:StudyProduct_OncoMed_Pharmaceuticals_Cancers_803,3
imgt:StudyProduct_OncoMed_Pharmaceuticals_Cancers_pancreatic_467,3
imgt:StudyProduct_OncoMed_Pharmaceuticals_Cancers_small_cell_lung_(SCLC)_467,3
imgt:StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_467,3
imgt:StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_470,3
imgt:StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_475,3
imgt:StudyProduct_OncoTherapy_Science_Inc_Solid_tumors_861,3
imgt:StudyProduct_Oncurious_NV_Solid_tumors_680,3
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Cancers_424,3
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Cancers_head_and_neck_424,3
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Hepatitis_C_424,3
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Lymphoma_primary_mediastinal_B_cell_(PMBL)_424,3
imgt:StudyProduct_PACT_Pharma_Inc_Solid_tumors_1160,3
