entity,label,family,primary_type,coarse_category,explicit_types,embedding_strategy
imgt:StudyProduct_MorphoSys_Cancers_prostate_580,StudyProduct_MorphoSys_Cancers_prostate_580,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_MorphoSys_Chronic_lymphocytic_leukemia_(CLL)_522,StudyProduct_MorphoSys_Chronic_lymphocytic_leukemia_(CLL)_522,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_MorphoSys_Lymphoma_diffuse_large_B_cell_(DLBCL)_522,StudyProduct_MorphoSys_Lymphoma_diffuse_large_B_cell_(DLBCL)_522,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_MorphoSys_Multiple_myeloma_(MM)_1011,StudyProduct_MorphoSys_Multiple_myeloma_(MM)_1011,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_MorphoSys_Multiple_myeloma_(MM)_190,StudyProduct_MorphoSys_Multiple_myeloma_(MM)_190,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_MorphoSys_Non-Hodgkins_lymphoma_(NHL)_522,StudyProduct_MorphoSys_Non-Hodgkins_lymphoma_(NHL)_522,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Morphotek_Inc_Cancers_ovarian_292,StudyProduct_Morphotek_Inc_Cancers_ovarian_292,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Morphotek_Inc_Cancers_pancreatic_64,StudyProduct_Morphotek_Inc_Cancers_pancreatic_64,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Morphotek_Inc_Melanoma_191,StudyProduct_Morphotek_Inc_Melanoma_191,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Morphotek_Inc_Mesothelioma_pleural_malignant_64,StudyProduct_Morphotek_Inc_Mesothelioma_pleural_malignant_64,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Morphotek_Inc_Solid_tumors_491,StudyProduct_Morphotek_Inc_Solid_tumors_491,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_NIH_Cancers_29,StudyProduct_NIH_Cancers_29,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_NIH_Cancers_breast_26,StudyProduct_NIH_Cancers_breast_26,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Nanjing_IASO_Biotherapeutics_CoLtd_Multiple_myeloma_(MM)_1383,StudyProduct_Nanjing_IASO_Biotherapeutics_CoLtd_Multiple_myeloma_(MM)_1383,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Nanjing_Legend_Biotechnology_Co_Ltd_Multiple_myeloma_(MM)_1042,StudyProduct_Nanjing_Legend_Biotechnology_Co_Ltd_Multiple_myeloma_(MM)_1042,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_NantCell_Inc_Cancers_168,StudyProduct_NantCell_Inc_Cancers_168,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_NantCell_Inc_Ewing_sarcoma_168,StudyProduct_NantCell_Inc_Ewing_sarcoma_168,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Nascent_Biotech_Inc_Cancers_pancreatic_270,StudyProduct_Nascent_Biotech_Inc_Cancers_pancreatic_270,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Adenocarcinoma_gastric_1537,StudyProduct_National_Cancer_Institute_Adenocarcinoma_gastric_1537,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Cancers_203,StudyProduct_National_Cancer_Institute_Cancers_203,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Cancers_colorectal_(CRC)_116,StudyProduct_National_Cancer_Institute_Cancers_colorectal_(CRC)_116,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Cancers_gastric_116,StudyProduct_National_Cancer_Institute_Cancers_gastric_116,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Colon_sarcoma_1537,StudyProduct_National_Cancer_Institute_Colon_sarcoma_1537,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Leukemia_202,StudyProduct_National_Cancer_Institute_Leukemia_202,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Leukemia_204,StudyProduct_National_Cancer_Institute_Leukemia_204,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Lymphoma_16,StudyProduct_National_Cancer_Institute_Lymphoma_16,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Lymphoma_202,StudyProduct_National_Cancer_Institute_Lymphoma_202,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Lymphoma_204,StudyProduct_National_Cancer_Institute_Lymphoma_204,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Melanoma_109,StudyProduct_National_Cancer_Institute_Melanoma_109,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Myelodysplastic_syndromes_(MDS)_1537,StudyProduct_National_Cancer_Institute_Myelodysplastic_syndromes_(MDS)_1537,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Solid_tumors_109,StudyProduct_National_Cancer_Institute_Solid_tumors_109,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_National_Cancer_Institute_Solid_tumors_206,StudyProduct_National_Cancer_Institute_Solid_tumors_206,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Nektar_Therapeutics_Carcinoma_bladder_cancer_advanced_or_metastatic_urothelial_cancers_1359,StudyProduct_Nektar_Therapeutics_Carcinoma_bladder_cancer_advanced_or_metastatic_urothelial_cancers_1359,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Nektar_Therapeutics_Solid_tumors_871,StudyProduct_Nektar_Therapeutics_Solid_tumors_871,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Nektar_Therapeutics_Solid_tumors_advanced_or_metastatic_1359,StudyProduct_Nektar_Therapeutics_Solid_tumors_advanced_or_metastatic_1359,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_NeoRx_Corp_Cancers_colon_114,StudyProduct_NeoRx_Corp_Cancers_colon_114,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_NeoRx_Corp_Cancers_small_cell_lung_(SCLC)_133,StudyProduct_NeoRx_Corp_Cancers_small_cell_lung_(SCLC)_133,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Neogenix_Oncology_Inc_Cancers_colorectal_(CRC)_349,StudyProduct_Neogenix_Oncology_Inc_Cancers_colorectal_(CRC)_349,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Neogenix_Oncology_Inc_Cancers_pancreatic_349,StudyProduct_Neogenix_Oncology_Inc_Cancers_pancreatic_349,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Neoprobe_Corp_Cancers_breast_137,StudyProduct_Neoprobe_Corp_Cancers_breast_137,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Neoprobe_Corp_Cancers_colon_137,StudyProduct_Neoprobe_Corp_Cancers_colon_137,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Neoprobe_Corp_Cancers_rectal_137,StudyProduct_Neoprobe_Corp_Cancers_rectal_137,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Neovii_Biotech_GmbH_Cancers_gastric_218,StudyProduct_Neovii_Biotech_GmbH_Cancers_gastric_218,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Neovii_Biotech_GmbH_Cancers_ovarian_218,StudyProduct_Neovii_Biotech_GmbH_Cancers_ovarian_218,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Neovii_Biotech_GmbH_Malignant_ascites_218,StudyProduct_Neovii_Biotech_GmbH_Malignant_ascites_218,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Neurocrine_Biosciences_Cancers_brain_and_central_nervous_system_1380,StudyProduct_Neurocrine_Biosciences_Cancers_brain_and_central_nervous_system_1380,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Neurocrine_Biosciences_Glioblastoma_multiforme_(GBM)_1380,StudyProduct_Neurocrine_Biosciences_Glioblastoma_multiforme_(GBM)_1380,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Nordic_Nanovector_ASA_Non-Hodgkins_lymphoma_(NHL)_540,StudyProduct_Nordic_Nanovector_ASA_Non-Hodgkins_lymphoma_(NHL)_540,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Nordic_Nanovector_ASA_Non-Hodgkins_lymphoma_(NHL)_541,StudyProduct_Nordic_Nanovector_ASA_Non-Hodgkins_lymphoma_(NHL)_541,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Acute_lymphocytic_leukemia_(ALL)_828,StudyProduct_Novartis_Pharmaceuticals_Corp_Acute_lymphocytic_leukemia_(ALL)_828,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_32,StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_32,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_breast_534,StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_breast_534,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_breast_724,StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_breast_724,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_colorectal_(CRC)_metastatic_1364,StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_colorectal_(CRC)_metastatic_1364,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_esophageal_534,StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_esophageal_534,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_gastric_534,StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_gastric_534,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_head_and_neck_534,StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_head_and_neck_534,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_nasopharyngeal_761,StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_nasopharyngeal_761,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_pancreatic_1364,StudyProduct_Novartis_Pharmaceuticals_Corp_Cancers_pancreatic_1364,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Chronic_lymphocytic_leukemia_(CLL)_176,StudyProduct_Novartis_Pharmaceuticals_Corp_Chronic_lymphocytic_leukemia_(CLL)_176,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Chronic_lymphocytic_leukemia_(CLL)_194,StudyProduct_Novartis_Pharmaceuticals_Corp_Chronic_lymphocytic_leukemia_(CLL)_194,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Hepatocellular_carcinoma_(HCC)_761,StudyProduct_Novartis_Pharmaceuticals_Corp_Hepatocellular_carcinoma_(HCC)_761,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Lymphoma_diffuse_large_B_cell_(DLBCL)_828,StudyProduct_Novartis_Pharmaceuticals_Corp_Lymphoma_diffuse_large_B_cell_(DLBCL)_828,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Lymphoma_follicular_(FL)_194,StudyProduct_Novartis_Pharmaceuticals_Corp_Lymphoma_follicular_(FL)_194,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Lymphoma_follicular_(FL)_828,StudyProduct_Novartis_Pharmaceuticals_Corp_Lymphoma_follicular_(FL)_828,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Melanoma_(stage_llb_and_IV)_761,StudyProduct_Novartis_Pharmaceuticals_Corp_Melanoma_(stage_llb_and_IV)_761,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Multiple_myeloma_(MM)_176,StudyProduct_Novartis_Pharmaceuticals_Corp_Multiple_myeloma_(MM)_176,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Multiple_sclerosis_(MS)_194,StudyProduct_Novartis_Pharmaceuticals_Corp_Multiple_sclerosis_(MS)_194,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Myelodysplastic_syndromes_(MDS)_1364,StudyProduct_Novartis_Pharmaceuticals_Corp_Myelodysplastic_syndromes_(MDS)_1364,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Neuromyelitis_optica_(NMO)_194,StudyProduct_Novartis_Pharmaceuticals_Corp_Neuromyelitis_optica_(NMO)_194,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Non-Hodgkins_lymphoma_(NHL)_194,StudyProduct_Novartis_Pharmaceuticals_Corp_Non-Hodgkins_lymphoma_(NHL)_194,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Pancreatic_ductal_adenocarcinoma_metastatic_(PDAC)_1364,StudyProduct_Novartis_Pharmaceuticals_Corp_Pancreatic_ductal_adenocarcinoma_metastatic_(PDAC)_1364,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Pemphigus_vulgaris_(PV)_194,StudyProduct_Novartis_Pharmaceuticals_Corp_Pemphigus_vulgaris_(PV)_194,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Pigmented_villonodular_synovitis_(PVNS)_724,StudyProduct_Novartis_Pharmaceuticals_Corp_Pigmented_villonodular_synovitis_(PVNS)_724,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Rheumatoid_arthritis_(RA)_194,StudyProduct_Novartis_Pharmaceuticals_Corp_Rheumatoid_arthritis_(RA)_194,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Solid_tumors_761,StudyProduct_Novartis_Pharmaceuticals_Corp_Solid_tumors_761,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Solid_tumors_918,StudyProduct_Novartis_Pharmaceuticals_Corp_Solid_tumors_918,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Tenosynovial_giant_cell_tumor_(TGCT)_724,StudyProduct_Novartis_Pharmaceuticals_Corp_Tenosynovial_giant_cell_tumor_(TGCT)_724,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Tenosynovitis_724,StudyProduct_Novartis_Pharmaceuticals_Corp_Tenosynovitis_724,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novartis_Solid_tumors_1030,StudyProduct_Novartis_Solid_tumors_1030,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Novo_Nordisk_Rheumatoid_arthritis_(RA)_940,StudyProduct_Novo_Nordisk_Rheumatoid_arthritis_(RA)_940,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OBI_Pharma_USA_Inc_Cancers_gastric_1166,StudyProduct_OBI_Pharma_USA_Inc_Cancers_gastric_1166,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OBI_Pharma_USA_Inc_Cancers_pancreatic_1165,StudyProduct_OBI_Pharma_USA_Inc_Cancers_pancreatic_1165,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OBI_Pharma_USA_Inc_Cancers_pancreatic_1166,StudyProduct_OBI_Pharma_USA_Inc_Cancers_pancreatic_1166,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OBI_Pharma_USA_Inc_Solid_tumors_1165,StudyProduct_OBI_Pharma_USA_Inc_Solid_tumors_1165,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OBI_Pharma_USA_Inc_Solid_tumors_1166,StudyProduct_OBI_Pharma_USA_Inc_Solid_tumors_1166,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Omeros_Corporation_Atypical_hemolytic_uremic_syndrome_(aHUS)_780,StudyProduct_Omeros_Corporation_Atypical_hemolytic_uremic_syndrome_(aHUS)_780,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Omeros_Corporation_IgA_nephropathy_(IgAN)_780,StudyProduct_Omeros_Corporation_IgA_nephropathy_(IgAN)_780,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Omeros_Corporation_high-risk_hematopoietic_stem_cell_transplant-associated_thrombotic_microangiopathy_(HSCT-TMA)_780,StudyProduct_Omeros_Corporation_high-risk_hematopoietic_stem_cell_transplant-associated_thrombotic_microangiopathy_(HSCT-TMA)_780,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoMed_Pharmaceuticals_Cancers_415,StudyProduct_OncoMed_Pharmaceuticals_Cancers_415,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoMed_Pharmaceuticals_Cancers_803,StudyProduct_OncoMed_Pharmaceuticals_Cancers_803,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoMed_Pharmaceuticals_Cancers_935,StudyProduct_OncoMed_Pharmaceuticals_Cancers_935,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoMed_Pharmaceuticals_Cancers_pancreatic_467,StudyProduct_OncoMed_Pharmaceuticals_Cancers_pancreatic_467,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoMed_Pharmaceuticals_Cancers_small_cell_lung_(SCLC)_467,StudyProduct_OncoMed_Pharmaceuticals_Cancers_small_cell_lung_(SCLC)_467,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoMed_Pharmaceuticals_Lymphoma_492,StudyProduct_OncoMed_Pharmaceuticals_Lymphoma_492,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_467,StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_467,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_470,StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_470,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_475,StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_475,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_492,StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_492,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_597,StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_597,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_660,StudyProduct_OncoMed_Pharmaceuticals_Solid_tumors_660,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoTherapy_Science_Inc_Solid_tumors_861,StudyProduct_OncoTherapy_Science_Inc_Solid_tumors_861,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_OncoTherapy_Science_Inc_Synovial_sarcoma_867,StudyProduct_OncoTherapy_Science_Inc_Synovial_sarcoma_867,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Oncternal_Therapeutics_Chronic_lymphocytic_leukemia_(CLL)_1154,StudyProduct_Oncternal_Therapeutics_Chronic_lymphocytic_leukemia_(CLL)_1154,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Oncternal_Therapeutics_Lymphoma_mantle_cell_(MCL)_1154,StudyProduct_Oncternal_Therapeutics_Lymphoma_mantle_cell_(MCL)_1154,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Oncurious_NV_Medulloblastoma_680,StudyProduct_Oncurious_NV_Medulloblastoma_680,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Oncurious_NV_Solid_tumors_680,StudyProduct_Oncurious_NV_Solid_tumors_680,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_BRAF_wild-type_melanoma_metastatic_or_unresectable_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_BRAF_wild-type_melanoma_metastatic_or_unresectable_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Cancers_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_Cancers_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Cancers_anal_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_Cancers_anal_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Cancers_gastric_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_Cancers_gastric_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Cancers_head_and_neck_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_Cancers_head_and_neck_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Cancers_non-small_cell_lung_(NSCLC)_metastatic_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_Cancers_non-small_cell_lung_(NSCLC)_metastatic_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Carcinoma_head_and_neck_squamous_cell_(HNSCC)_recurrent_or_metastatic_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_Carcinoma_head_and_neck_squamous_cell_(HNSCC)_recurrent_or_metastatic_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_GE_Junction_Cancer_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_GE_Junction_Cancer_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Hepatitis_C_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_Hepatitis_C_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Hodgkin_lymphoma_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_Hodgkin_lymphoma_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Lymphoma_primary_mediastinal_B_cell_(PMBL)_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_Lymphoma_primary_mediastinal_B_cell_(PMBL)_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Melanoma_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_Melanoma_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Mesothelioma_pleural_malignant_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_Mesothelioma_pleural_malignant_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceutical_Co_Ltd_Renal_cell_carcinoma_(RCC)_424,StudyProduct_Ono_Pharmaceutical_Co_Ltd_Renal_cell_carcinoma_(RCC)_424,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Ono_Pharmaceuticals_Co_Ltd_Solid_tumors_781,StudyProduct_Ono_Pharmaceuticals_Co_Ltd_Solid_tumors_781,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Organon_Teknika_Corp_Cancers_colon_199,StudyProduct_Organon_Teknika_Corp_Cancers_colon_199,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_Organon_Teknika_Corp_Cancers_rectal_199,StudyProduct_Organon_Teknika_Corp_Cancers_rectal_199,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
imgt:StudyProduct_PACT_Pharma_Inc_Solid_tumors_1160,StudyProduct_PACT_Pharma_Inc_Solid_tumors_1160,StudyProduct,StudyProduct,StudyProduct,C174271,clinical_text
